tracking_id,shipping_date,source_country,source_city,destination_country,destination_city,distance,package_size,service_type,perishable,hazardous,committed_delivery_time,delivered_in_time,weight,delivery_time,shipping_price,delivery_penalty,hops
DIG4554230161256,1289347200000000,United States,South Milwaukee,United States,Santee,2201,L,Ground,false,false,4320,false,235.68,6387,132.3209,6.6144000000000007,2
DIG455150763722900,1539388800000000,United States,South Bend,United States,Maple Shade,1219,M,Ground,false,false,4320,false,51.19,7952,39.1921,11.6224,1
DIG455144840137604,1515196800000000,United States,Hicksville,United States,Wyckoff,616,M,Ground,false,false,4320,false,90.64,8133,58.3744,12.201600000000001,1
DIG45542459558840,1350345600000000,United States,Marietta,United States,Peabody,1734,XL,Ground,false,false,4320,false,446.66,5201,237.3906,2.8192,1
DIG45557705373500,1549065600000000,United States,Cary,United States,Old Bridge,147,M,Ground,false,false,4320,false,35.07,8067,30.1673,11.990400000000001,1
DIG455267775325424,1455753600000000,United States,San Jacinto,United States,Chalmette,1459,E,Ground,false,false,4320,false,0.27,9248,13.9481,15.7696,1
DIG455146615533764,1409875200000000,United States,Fishers,United States,Joplin,1589,XL,Ground,false,false,4320,false,313.82,4876,170.8401,1.7792000000000001,1
DIG45523406639036,1392163200000000,United States,Laplace,United States,Euclid,416,XL,Ground,false,false,4320,false,440.08,7136,232.9144,9.0112,1
DIG45547865920052,1540252800000000,United States,Westfield,United States,Franklin,2791,L,Ground,false,false,4320,false,142.44,6122,86.2319,5.7664,2
DIG455170818302024,1544313600000000,United States,Santa Cruz,United States,Burleson,2788,M,Ground,false,false,4320,false,84.2,6806,57.1092,7.9552000000000005,2
DIG455164358898968,1512691200000000,United States,Indio,United States,San Pablo,1646,E,Ground,false,false,4320,false,0.4,7925,14.1814,11.536000000000001,1
DIG455180221703780,1314489600000000,United States,Mansfield,United States,Altadena,2693,M,Ground,false,false,4320,false,86.37,5952,58.1087,5.2224,2
DIG45560870896856,1513036800000000,United States,Glen Cove,United States,Germantown,2137,S,Ground,false,false,4320,false,21.64,8718,25.2433,14.0736,2
DIG455150264892560,1537142400000000,United States,Lakeville,United States,Oswego,641,C,Ground,false,false,4320,false,2418.28,9203,1222.2169,15.6256,1
DIG4558170021248,1501632000000000,United States,Ironville,United States,Enchanted Hills,622,M,Ground,false,false,4320,false,92.05,6285,59.0848,6.288,1
DIG455162269409636,1325462400000000,United States,North Miami Beach,United States,West Milford,2832,M,Ground,false,false,4320,false,56.32,7733,43.2088,10.9216,2
DIG455297006383484,1532044800000000,United States,Ponte Vedra Beach,United States,Lubbock,2350,M,Ground,false,false,4320,false,97.52,8220,63.375,12.48,2
DIG45566173893224,1281398400000000,United States,Portage,United States,Fairview Heights,1078,E,Ground,false,false,4320,false,0.79,8201,13.8652,12.4192,1
DIG455147369877200,1534809600000000,United States,Erie,United States,Bourbonnais,2677,C,Ground,false,false,4320,false,2342.79,8845,1186.3043,14.48,2
DIG45599932811288,1279843200000000,United States,Martha Lake,United States,Shakopee,1567,E,Ground,false,false,4320,false,0.2,5400,14.0103,3.456,1
DIG455383445384228,1388534400000000,United States,Walla Walla,United States,Pittsburg,2656,C,Ground,false,false,4320,false,4340.12,5416,2184.9504,3.5072,2
DIG4553810703920,1290297600000000,United States,San Luis Obispo,United States,Woodland,1197,E,Ground,false,false,4320,false,0.21,7971,13.6823,11.683200000000001,1
DIG455197238516096,1367884800000000,United States,Woodbridge,United States,Brunswick,1518,L,Ground,false,false,4320,false,226.03,9925,126.8812,17.936,1
DIG4551749604932,1316563200000000,United States,Scottsdale,United States,Vero Beach South,1359,L,Ground,false,false,4320,false,177.79,6502,102.6181,6.9824,1
DIG4554735989216,1398297600000000,United States,Bay Village,United States,Queen Creek,484,M,Ground,false,false,4320,false,82.43,5855,54.1506,4.912,1
DIG455196010733684,1542153600000000,United States,Sayreville Junction,United States,Seymour,1984,XXL,Ground,false,false,4320,false,785.91,6463,407.2406,6.8576000000000006,1
DIG45569145282608,1482624000000000,United States,Pearl River,United States,Youngstown,1043,E,Ground,false,false,4320,false,0.89,10008,13.8837,18.2016,1
DIG455107361684612,1545868800000000,United States,Santa Fe,United States,North Bethesda,2751,E,Ground,false,false,4320,false,0.17,8246,15.0609,12.5632,2
DIG455393431787696,1396828800000000,United States,New Philadelphia,United States,College Station,2896,C,Ground,false,false,4320,false,2831.76,7948,1430.9864,11.6096,2
DIG455291303323184,1544486400000000,United States,Talladega,United States,Wentzville,1232,C,Ground,false,false,4320,false,1040.21,7881,533.7138,11.3952,1
DIG455194535235524,1342310400000000,United States,Wheaton,United States,Rio Rico,1098,S,Ground,false,false,4320,false,18.85,8227,22.9132,12.5024,1
DIG455181704399492,1355443200000000,United States,Liberty,United States,Battle Ground,1849,XL,Ground,false,false,4320,false,423.75,9862,226.0391,17.7344,1
DIG455159761462628,1488067200000000,United States,Middletown,United States,San Francisco,2350,M,Ground,false,false,4320,false,58.57,7725,43.9,10.896,2
DIG45519906629444,1495065600000000,United States,Arlington,United States,Shorewood,1656,L,Ground,false,false,4320,false,149.97,5288,88.9754,3.0976000000000004,1
DIG455230887671492,1284940800000000,United States,Schofield Barracks,United States,Branford,1205,S,Ground,false,false,4320,false,24.96,6359,26.0645,6.5248,1
DIG455121774782492,1409875200000000,United States,Auburn,United States,Harvey,2416,L,Ground,false,false,4320,false,139.28,5570,84.3144,4.0,2
DIG455227033182464,1519948800000000,United States,Scotch Plains,United States,Paramount,2165,XL,Ground,false,false,4320,false,306.21,6607,167.5535,7.3184000000000005,2
DIG45529403199512,1506556800000000,United States,Syracuse,United States,Haines City,391,M,Ground,false,false,4320,false,38.71,10187,32.2069,18.7744,1
DIG45515055879260,1484438400000000,United States,Atlantic City,United States,West Bloomfield Township,520,XXL,Ground,false,false,4320,false,539.69,9693,282.813,17.1936,1
DIG45522034505720,1512691200000000,United States,Turlock,United States,Kenmore,1402,M,Ground,false,false,4320,false,83.7,6704,55.6118,7.6288,1
DIG455138079437024,1305849600000000,United States,Cleburne,United States,Colonia,1863,S,Ground,false,false,4320,false,11.06,9659,19.7067,17.0848,1
DIG45524831354468,1541721600000000,United States,Frankfort,United States,Brunswick,1798,M,Ground,false,false,4320,false,44.07,5546,36.1532,3.9232,1
DIG455344610192684,1495670400000000,United States,Wheaton,United States,Spanish Springs,785,M,Ground,false,false,4320,false,61.71,9737,44.0615,17.334400000000002,1
DIG45531993518504,1372377600000000,United States,Spring Hill,United States,Charlotte,2260,XL,Ground,false,false,4320,false,291.25,6109,160.159,5.7248,2
DIG455145495914564,1306540800000000,United States,Orchards,United States,Dunedin,2328,M,Ground,false,false,4320,false,25.51,6100,27.3502,5.6960000000000006,2
DIG455345888757824,1417219200000000,United States,Moscow,United States,Ocala,264,S,Ground,false,false,4320,false,22.63,6473,24.0526,6.8896000000000006,1
DIG455263501978856,1424131200000000,United States,Overland Park,United States,Leawood,529,L,Ground,false,false,4320,false,217.99,6286,121.9711,6.2912,1
DIG45527507644220,1392076800000000,United States,Moraga,United States,Marina,499,E,Ground,false,false,4320,false,0.76,10136,13.3291,18.6112,1
DIG455180953454900,1289865600000000,United States,Kalamazoo,United States,Kenmore,1746,L,Ground,false,false,4320,false,244.79,9206,136.4664,15.635200000000001,1
DIG45580865096516,1323388800000000,United States,Poinciana,United States,Hudson,698,XXL,Ground,false,false,4320,false,507.63,8989,266.9432,14.940800000000001,1
DIG455846112224,1353196800000000,United States,Camas,United States,Millville,2995,E,Ground,false,false,4320,false,0.93,5247,15.6605,2.9664,2
DIG45516691922816,1429056000000000,United States,Farmington,United States,Greenville,2871,L,Ground,false,false,4320,false,217.24,7994,123.7039,11.7568,2
DIG45584038617152,1529971200000000,United States,Durham,United States,Hanover,2330,L,Ground,false,false,4320,false,219.89,9249,124.542,15.7728,2
DIG45512124876140,1539993600000000,United States,East Florence,United States,Jacksonville,1731,C,Ground,false,false,4320,false,1181.1,5342,604.6079,3.2704,1
DIG45599039715044,1315180800000000,United States,Nampa,United States,South Jordan Heights,1708,S,Ground,false,false,4320,false,7.19,8418,17.6322,13.1136,1
DIG45599244845276,1394409600000000,United States,Winston-Salem,United States,Sparks,149,E,Ground,false,false,4320,false,0.31,6717,12.7891,7.6704000000000008,1
DIG455286375599180,1534118400000000,United States,Richmond,United States,McKeesport,2276,E,Ground,false,false,4320,false,0.32,9615,14.7084,16.944,2
DIG45518431931012,1513209600000000,United States,North Ridgeville,United States,Rockford,137,S,Ground,false,false,4320,false,10.7,5647,17.9733,4.2464,1
DIG45563110135256,1493683200000000,Japan,Nyūzen,Japan,Yamaga,192,XL,Ground,false,false,4320,false,314.91,6152,170.1278,5.8624,1
DIG4558796408204,1541203200000000,Brazil,Campos,Brazil,Ituiutaba,475,E,Ground,false,false,4320,false,0.78,6964,13.3175,8.4608,1
DIG455127735755072,1353974400000000,Spain,Granadilla de Abona,Spain,Santa Lucía,270,M,Ground,false,false,4320,false,96.65,6017,61.068,5.4304000000000006,1
DIG455476926589808,1529452800000000,Spain,Elda,Spain,Sabadell,50,L,Ground,false,false,4320,false,147.87,8952,86.48,14.8224,1
DIG4551459103736,1417737600000000,Brazil,Imperatriz,Brazil,Santo Antônio de Pádua,839,L,Ground,false,false,4320,false,212.54,7701,119.5251,10.8192,1
DIG45549827852768,1315353600000000,Brazil,Penha,Brazil,Santa Luzia,1111,M,Ground,false,false,4320,false,72.13,8375,49.5649,12.976,1
DIG45564528852728,1383436800000000,Brazil,Itapagé,Brazil,Palmas,1059,E,Ground,false,false,4320,false,0.47,7987,13.6881,11.7344,1
DIG455133294464468,1470009600000000,France,Lons-le-Saunier,France,Cavaillon,509,S,Ground,false,false,4320,false,8.13,7276,17.0231,9.4592000000000009,1
DIG455424462233756,1431043200000000,United Kingdom,St Albans,United Kingdom,Ferndown,699,M,Ground,false,false,4320,false,47.76,8284,37.0091,12.684800000000001,1
DIG45557232134456,1358640000000000,Germany,Gropiusstadt,Germany,Dieburg,82,S,Ground,false,false,4320,false,4.73,5582,14.9388,4.0384,1
DIG455415007849340,1534809600000000,Germany,Heinsberg,Germany,Herten,1326,C,Ground,false,false,4320,false,4699.42,9828,2363.4034,17.625600000000002,1
DIG45564466873808,1504828800000000,United Kingdom,Salisbury,United Kingdom,Lower Earley,300,S,Ground,false,false,4320,false,17.56,7618,21.55,10.553600000000001,1
DIG455498503251248,1380931200000000,Poland,Konstancin-Jeziorna,Poland,Ząbkowice Śląskie,196,M,Ground,false,false,4320,false,91.8,9591,58.5764,16.8672,1
DIG45580769728952,1539907200000000,China,Hangzhou,China,Dongling,109,M,Ground,false,false,4320,false,28.14,6530,26.6681,7.072,1
DIG4557567026336,1544140800000000,India,Arukutti,India,Chandigarh,2534,C,Ground,false,false,4320,false,2553.64,7347,1291.6006,9.6864,2
DIG455124388893392,1543363200000000,India,Ayakudi,India,Udaipur,1853,C,Ground,false,false,4320,false,3518.53,6465,1773.4327,6.8640000000000008,1
DIG45511729810508,1538697600000000,India,Rājgarh,India,Anthiyur,1178,S,Ground,false,false,4320,false,3.59,4987,15.3552,2.1344000000000003,1
DIG4553631364916,1516752000000000,India,Kutiatodu,India,Soro,1647,M,Ground,false,false,4320,false,74.09,7447,51.0273,10.006400000000001,1
DIG45529866242024,1344988800000000,India,Dhār,India,Sohna,2545,E,Ground,false,false,4320,false,0.52,6925,15.0505,8.336,2
DIG45538255788608,1345075200000000,India,Hospet,India,Milak,474,L,Ground,false,false,4320,false,213.19,4977,119.5216,2.1024000000000003,1
DIG45595170031184,1550275200000000,India,Rājula,India,Sardulgarh,2870,L,Ground,false,false,4320,false,203.85,7502,117.008,10.182400000000001,2
DIG45569146882064,1289088000000000,India,Bhuj,India,Nagpur,1620,M,Ground,false,false,4320,false,76.59,5789,52.253,4.7008,1
DIG455179699081532,1444176000000000,India,Colachel,India,Tālcher,1883,L,Ground,false,false,4320,false,235.34,6688,131.8647,7.5776,1
DIG455211875537816,1532044800000000,India,Gangāpur,India,Sidhaulī,460,M,Ground,false,false,4320,false,55.2,8570,40.514,13.600000000000001,1
DIG45511989522176,1542067200000000,India,Madhyamgram,India,Jāmai,2525,M,Ground,false,false,4320,false,53.2,9663,41.3725,17.0976,2
DIG4554216965744,1513382400000000,India,Lahār,India,Barhiya,2553,XXL,Ground,false,false,4320,false,511.79,6430,270.6927,6.7520000000000007,2
DIG45512105082872,1478304000000000,India,Chhibrāmau,India,Sāsvad,1382,E,Ground,false,false,4320,false,0.77,9032,14.1288,15.0784,1
DIG45541205385404,1457136000000000,India,Sarkhej,India,Fort Gloster,1719,L,Ground,false,false,4320,false,149.68,9328,88.8871,16.0256,1
DIG455348469879944,1433548800000000,India,Nīlokheri,India,Bail-Hongal,1859,L,Ground,false,false,4320,false,162.92,7402,95.6331,9.8624000000000009,1
DIG4552511745716,1348531200000000,India,Krishnanagar,India,Islāmpur,1436,XL,Ground,false,false,4320,false,400.38,8316,213.9824,12.7872,1
DIG455429853800,1370995200000000,India,Visakhapatnam,India,Dasnapur,1677,M,Ground,false,false,4320,false,99.08,7598,63.5493,10.489600000000001,1
DIG45566883052028,1541721600000000,India,Fīrozābād,India,Balāngīr,2295,C,Ground,false,false,4320,false,1438.34,7343,733.7355,9.6736,2
DIG45583903063256,1406505600000000,India,Naksalbāri,India,Kāvali,2361,M,Ground,false,false,4320,false,62.39,7824,45.8199,11.2128,2
DIG45570431245232,1508803200000000,India,Shorāpur,India,Baloda Bāzār,2961,L,Ground,false,false,4320,false,185.31,8718,107.8199,14.0736,2
DIG45599020521572,1539820800000000,India,Karanpur,India,Bhabhua,797,XL,Ground,false,false,4320,false,334.84,7195,180.6373,9.2000000000000011,1
DIG455134740972488,1307059200000000,India,Cumbum,India,Villupuram,165,L,Ground,false,false,4320,false,169.69,7311,97.4935,9.571200000000001,1
DIG4558135433012,1334880000000000,India,Birūr,India,Bannūr,1022,M,Ground,false,false,4320,false,39.9,7856,33.3698,11.3152,1
DIG455133069540968,1353024000000000,India,Mau,India,Bhānpura,1236,L,Ground,false,false,4320,false,180.29,5698,103.7574,4.4096,1
DIG45550297293104,1528588800000000,India,Tura,India,Chennimalai,130,M,Ground,false,false,4320,false,54.13,8470,39.682,13.280000000000001,1
DIG455188745604668,1546300800000000,India,Chikodi,India,Kāndi,536,XL,Ground,false,false,4320,false,324.39,8301,175.1774,12.7392,1
DIG45565799420588,1462060800000000,India,Dehra Dūn,India,Chicholi,3088,L,Ground,false,false,4320,false,179.59,8525,105.0742,13.456000000000001,2
DIG455476959378656,1305763200000000,India,Samthar,India,Tanakpur,1469,L,Ground,false,false,4320,false,156.07,10303,91.8571,19.1456,1
DIG45587985074900,1508112000000000,India,Ashoknagar Kalyangarh,India,Vetapālem,2320,E,Ground,false,false,4320,false,0.83,7663,15.003,10.697600000000001,2
DIG455224416072584,1382227200000000,United States,West Jordan,United States,Bayonne,2271,L,Ground,false,false,4320,false,163.51,8695,96.2989,14.0,2
DIG455330317653800,1428278400000000,United States,Lindenhurst,United States,Menifee,570,E,Ground,false,false,4320,false,0.65,9299,13.338,15.9328,1
DIG4551014854832,1323475200000000,United States,Ashland,United States,Little Rock,1567,L,Ground,false,false,4320,false,171.49,7345,99.6553,9.68,1
DIG45592616099816,1453593600000000,United States,Redlands,United States,Ramsey,1593,L,Ground,false,false,4320,false,149.77,5205,88.8187,2.8320000000000003,1
DIG4558389946448,1481414400000000,United States,East New York,United States,Pearl,1909,S,Ground,false,false,4320,false,12.78,6205,20.6081,6.032,1
DIG4555649478524,1292544000000000,United States,Lynnwood,United States,Springdale,2720,E,Ground,false,false,4320,false,0.52,8298,15.208,12.729600000000001,2
DIG4557320110316,1354406400000000,United States,Columbine,United States,Porterville,2423,E,Ground,false,false,4320,false,0.9,5437,15.1307,3.5744000000000002,2
DIG45542444763872,1524355200000000,United States,Hialeah Gardens,United States,Bloomington,2900,M,Ground,false,false,4320,false,76.46,9110,53.34,15.328000000000001,2
DIG45525591695864,1437868800000000,United States,Hauppauge,United States,Lincoln,161,L,Ground,false,false,4320,false,232.14,5793,128.7149,4.7136000000000005,1
DIG4556860066784,1279497600000000,United States,Baltimore,United States,Honolulu,1211,M,Ground,false,false,4320,false,37.79,9911,32.4849,17.8912,1
DIG455148293363108,1372636800000000,United States,Westminster,United States,Dallas,2355,S,Ground,false,false,4320,false,3.48,8360,16.3595,12.928,2
